event_id,ra,dec,energy,arrival_time,instrument,t90_s
bn141004973,76.75,12.824,1.1787e-06,56934.9729,Fermi-GBM,2.56
bn170816599,350.841,12.853,3.5294e-06,57981.5994,Fermi-GBM,1.6
bn190619018,349.31,12.86,6.7937e-06,58653.0181,Fermi-GBM,177.92
bn260310904,119.63,12.95,3.5109e-06,61109.9037,Fermi-GBM,47.678
bn190719624,240.21,12.977,7.1179e-06,58683.624,Fermi-GBM,175.62
bn120609580,67.32,13.0,4.1964e-07,56087.5796,Fermi-GBM,1.792
bn100713980,82.06,13.0,3.0466e-06,55390.9803,Fermi-GBM,7.616
bn160125368,76.78,13.01,1.2112e-06,57412.3677,Fermi-GBM,16.896
bn100905907,262.65,13.08,1.8542e-06,55444.9072,Fermi-GBM,11.52
bn171230048,246.73,13.09,8.49e-06,58117.0485,Fermi-GBM,9.984
bn210706346,312.012,13.3079,3.9544e-06,59401.3457,Fermi-GBM,7.232
bn100206563,47.1617,13.1579,7.5657e-07,55233.5626,Fermi-GBM,0.176
bn181228120,49.8121,13.2021,2.1246e-05,58480.1203,Fermi-GBM,17.664
bn180222239,54.96,13.22,6.6307e-06,58171.2389,Fermi-GBM,50.689
bn231101099,137.06,13.26,4.2679e-07,60249.0995,Fermi-GBM,9.216
bn230728560,354.28,13.29,5.0212e-06,60153.5603,Fermi-GBM,131.587
bn250330911,114.07,13.34,1.4763e-06,60764.9114,Fermi-GBM,0.448
bn091123081,337.82,13.35,2.1305e-06,55158.0806,Fermi-GBM,15.552
bn110412315,133.492,13.517,2.554e-06,55663.315,Fermi-GBM,20.733
bn150901924,16.34,13.52,1.5455e-07,57266.9241,Fermi-GBM,0.256
bn140821997,174.72,13.53,5.5145e-05,56890.9973,Fermi-GBM,32.513
bn211204493,267.93,13.53,2.0289e-05,59552.4931,Fermi-GBM,139.266
bn140406144,70.1,13.54,2.3492e-06,56753.1436,Fermi-GBM,37.12
bn130215063,43.48,13.37,1.8583e-05,56338.0635,Fermi-GBM,143.746
bn140517813,127.75,13.57,4.7321e-06,56794.8134,Fermi-GBM,18.941
bn220530465,159.38,13.57,7.4287e-07,59729.4653,Fermi-GBM,8.96
bn161012416,0.27,13.58,1.5811e-06,57673.4155,Fermi-GBM,44.288
bn120512112,325.558,13.636,1.2404e-05,56059.1123,Fermi-GBM,18.176
bn160216801,129.45,13.7,9.9001e-06,57434.8006,Fermi-GBM,7.677
bn170501467,97.01,13.71,5.3927e-06,57874.4666,Fermi-GBM,47.36
bn240913140,68.7,13.83,1.2563e-06,60566.1401,Fermi-GBM,31.744
bn210424778,8.98,13.72,9.1155e-07,59328.7779,Fermi-GBM,43.776
bn100612545,63.53,13.74,2.2371e-06,55359.5447,Fermi-GBM,0.576
bn090530760,73.2,13.8,6.1037e-05,54981.76,Fermi-GBM,157.699
bn170121133,241.99,13.81,3.7107e-07,57774.1325,Fermi-GBM,1.6
bn140414693,45.68,13.82,5.9855e-06,56761.6935,Fermi-GBM,25.6
bn220501828,85.577,14.033,3.307e-06,59700.8277,Fermi-GBM,51.201
bn121104627,72.14,14.08,4.4463e-06,56235.6266,Fermi-GBM,59.137
bn121102064,258.47,14.09,5.6716e-07,56233.0644,Fermi-GBM,2.048
bn230817502,325.85,14.16,2.1388e-05,60173.502,Fermi-GBM,45.313
bn240702885,341.98,14.18,4.5413e-06,60493.8853,Fermi-GBM,21.248
bn130912358,47.5906,13.9955,7.0061e-07,56547.3576,Fermi-GBM,0.512
bn100116897,305.02,14.45,3.3393e-05,55212.8965,Fermi-GBM,102.53
bn081009690,64.6,14.2,7.9993e-06,54748.69,Fermi-GBM,34.56
bn240905186,268.0,14.2,7.848e-06,60558.1856,Fermi-GBM,1.28
bn090925389,333.21,14.27,8.9051e-06,55099.3893,Fermi-GBM,25.472
bn170722525,50.04,14.29,3.4625e-06,57956.5252,Fermi-GBM,37.376
bn210610827,243.918,14.3977,0.00011042,59375.8271,Fermi-GBM,55.041
bn090626707,136.44,14.44,,55008.7075,Fermi-GBM,
bn210615892,115.1,14.45,1.8292e-06,59380.8916,Fermi-GBM,6.4
bn150716552,286.64,14.46,1.0851e-06,57219.5518,Fermi-GBM,32.768
bn111228453,330.65,14.47,2.7472e-06,55923.4534,Fermi-GBM,2.944
bn170206453,212.79,14.48,1.0153e-05,57790.4528,Fermi-GBM,1.168
bn250502426,312.26,14.53,3.4854e-06,60797.4263,Fermi-GBM,18.173
bn121012724,33.42,14.58,1.2729e-06,56212.7238,Fermi-GBM,0.448
bn230313485,202.37,47.24,4.388e-06,60016.4852,Fermi-GBM,6.461
bn170530581,117.24,14.58,3.4046e-06,57903.5807,Fermi-GBM,19.456
bn140828288,142.011,14.59,3.7583e-06,56897.2876,Fermi-GBM,23.552
bn201019484,163.42,14.62,3.1099e-06,59141.4836,Fermi-GBM,13.568
bn210610628,204.282,14.4652,1.2845e-06,59375.6276,Fermi-GBM,8.192
bn130216927,67.9,14.67,5.9199e-06,56339.9273,Fermi-GBM,6.592
bn150605782,217.86,14.71,7.6057e-08,57178.7822,Fermi-GBM,0.176
bn190831332,65.63,14.89,3.6175e-06,58726.3316,Fermi-GBM,40.961
bn210725048,339.03,14.92,2.9676e-06,59420.0476,Fermi-GBM,6.976
bn160711968,15.08,14.94,8.9456e-07,57580.9677,Fermi-GBM,25.344
bn250320254,262.97,47.34,6.3697e-05,60754.254,Fermi-GBM,81.409
bn190724031,170.35,15.15,3.6815e-07,58688.0305,Fermi-GBM,0.08
bn190325999,292.42,15.27,1.5435e-05,58567.9993,Fermi-GBM,316.933
bn130720116,243.5,14.97,4.2429e-06,56493.1157,Fermi-GBM,48.64
bn221023862,230.3,15.01,0.00034068,59875.8622,Fermi-GBM,39.169
bn100225249,352.85,15.03,5.9595e-07,55252.2494,Fermi-GBM,32.0
bn210326057,58.01,15.06,1.5879e-07,59299.0572,Fermi-GBM,0.576
bn250119945,163.87,15.08,3.4988e-07,60694.9452,Fermi-GBM,1.024
bn191001279,305.199,15.0843,4.5795e-06,58757.2791,Fermi-GBM,24.0
bn240831710,284.49,47.35,3.5407e-08,60553.7102,Fermi-GBM,0.32
bn140122597,56.08,15.09,9.0539e-07,56679.5971,Fermi-GBM,3.584
bn180612785,15.52,15.11,1.5536e-05,58281.7848,Fermi-GBM,101.122
bn191017957,134.55,15.33,3.2389e-07,58773.9572,Fermi-GBM,3.136
bn140729026,193.95,15.35,8.0522e-06,56867.0256,Fermi-GBM,55.553
bn210120299,163.178,15.399,3.4761e-06,59234.2991,Fermi-GBM,22.205
bn110825102,44.896,15.407,4.6129e-05,55798.102,Fermi-GBM,62.465
bn221022955,167.43,15.41,7.6214e-05,59874.9554,Fermi-GBM,31.744
bn101015558,73.16,15.46,2.7569e-05,55484.5584,Fermi-GBM,508.168
bn090915650,238.02,15.4878,2.9873e-06,55089.6497,Fermi-GBM,76.609
bn110307972,193.12,15.64,5.7497e-07,55627.9716,Fermi-GBM,2.304
bn160131174,113.03,15.49,1.1794e-05,57418.1736,Fermi-GBM,205.315
bn180816930,212.28,15.49,1.9463e-06,58346.9305,Fermi-GBM,19.456
bn220617772,156.96,15.53,6.5653e-07,59747.7717,Fermi-GBM,0.704
bn100111176,247.048,15.5509,1.146e-06,55207.1756,Fermi-GBM,19.52
bn210903021,270.9,15.59,3.2043e-08,59460.0214,Fermi-GBM,1.344
bn230805303,44.74,47.64,2.9394e-06,60161.303,Fermi-GBM,59.392
bn100228544,199.83,15.62,2.7683e-06,55255.5435,Fermi-GBM,67.072
bn090617208,78.89,15.65,9.4269e-07,54999.2083,Fermi-GBM,0.192
bn210323502,259.687,15.6339,5.8568e-07,59296.5025,Fermi-GBM,13.568
bn100411516,210.61,47.91,2.1448e-07,55297.5159,Fermi-GBM,0.512
bn161207813,58.79,15.73,4.3269e-06,57729.8135,Fermi-GBM,36.352
bn170228773,355.94,15.73,7.9632e-06,57812.7729,Fermi-GBM,46.081
bn130116415,38.24,15.75,9.2714e-07,56308.4154,Fermi-GBM,66.816
bn251220985,251.35,47.92,1.4735e-06,61029.9848,Fermi-GBM,0.384
bn130702004,217.312,15.7739,5.7156e-06,56475.0037,Fermi-GBM,58.881
bn100413732,266.222,15.834,8.9809e-06,55299.7316,Fermi-GBM,184.067
bn190428783,28.94,15.85,4.4002e-06,58601.7835,Fermi-GBM,16.64
bn160406023,228.94,15.72,3.0057e-06,57484.0227,Fermi-GBM,23.04
bn100811108,345.87,15.86,2.9301e-06,55419.1082,Fermi-GBM,0.384
bn110227229,25.24,15.89,2.3985e-06,55619.2293,Fermi-GBM,18.432
bn201105230,244.5,16.04,4.3279e-05,59158.23,Fermi-GBM,17.152
bn221020225,172.9,16.05,5.0134e-06,59872.2249,Fermi-GBM,17.408
bn100210101,244.38,16.08,2.1066e-06,55237.1006,Fermi-GBM,29.184
bn250814316,306.329,48.391,1.2916e-06,60901.3161,Fermi-GBM,21.504
bn230524255,177.47,16.34,3.5896e-06,60088.2546,Fermi-GBM,35.329
bn190531312,21.12,16.35,6.1896e-06,58634.3119,Fermi-GBM,57.089
bn160628579,278.32,16.09,3.8891e-06,57567.5789,Fermi-GBM,23.04
bn251103199,146.837,16.1296,6.4595e-06,60982.1989,Fermi-GBM,4.544
bn150717795,236.55,16.14,1.2374e-06,57220.7948,Fermi-GBM,9.984
bn250612620,113.24,16.17,2.2158e-05,60838.6203,Fermi-GBM,1.616
bn241115191,257.26,16.2,1.9545e-06,60629.1914,Fermi-GBM,5.12
bn160724444,56.42,16.23,1.1523e-05,57593.4445,Fermi-GBM,11.008
bn250902062,159.29,16.26,2.8585e-05,60920.0625,Fermi-GBM,8.448
bn230129542,219.62,16.27,3.2057e-06,59973.542,Fermi-GBM,47.873
bn120727681,37.76,16.36,9.2348e-06,56135.6808,Fermi-GBM,10.496
bn241117125,2.04,16.33,8.8657e-06,60631.1255,Fermi-GBM,8.896
bn220525008,13.365,16.396,1.4894e-05,59724.0076,Fermi-GBM,16.128
bn160727971,145.99,16.4,7.1259e-07,57596.9707,Fermi-GBM,3.136
bn110228792,245.09,16.41,9.6014e-07,55620.7916,Fermi-GBM,17.152
bn100131730,120.4,16.45,7.3386e-06,55227.7298,Fermi-GBM,3.52
bn190218330,294.12,16.45,2.5412e-05,58532.3296,Fermi-GBM,50.177
bn190716019,70.42,16.47,2.5782e-06,58680.0194,Fermi-GBM,61.184
bn190102258,86.39,16.69,6.456e-06,58485.258,Fermi-GBM,122.112
bn250202165,347.8,16.48,0.00017284,60708.1648,Fermi-GBM,89.088
bn230201831,27.39,16.51,1.3028e-05,59976.8311,Fermi-GBM,84.738
bn201216963,16.3711,16.5166,0.00013632,59199.9635,Fermi-GBM,29.953
bn120122300,96.58,16.53,2.5999e-06,55948.3001,Fermi-GBM,16.701
bn181014479,228.92,16.54,1.0197e-05,58405.4793,Fermi-GBM,33.537
bn240109168,301.318,16.578,9.516e-08,60318.1678,Fermi-GBM,0.256
bn110220761,185.49,16.58,2.1136e-06,55612.7614,Fermi-GBM,33.024
bn220624124,179.348,16.691,0.0001772,59754.124,Fermi-GBM,285.19
bn250702880,212.933,16.699,1.0042e-05,60858.8797,Fermi-GBM,53.505
bn260415101,196.23,16.703,7.5587e-05,61145.1011,Fermi-GBM,375.814
bn081022364,205.4,16.6,1.1634e-06,54761.3644,Fermi-GBM,17.152
bn250624817,10.61,16.64,9.3658e-06,60850.8169,Fermi-GBM,99.586
bn220214002,125.92,16.72,4.3497e-06,59624.0019,Fermi-GBM,78.082
bn240502228,113.629,16.7244,3.7345e-07,60432.2283,Fermi-GBM,22.784
bn120415076,213.54,16.73,2.2296e-06,56032.0764,Fermi-GBM,12.544
bn240229588,199.18,16.77,2.0887e-05,60369.5883,Fermi-GBM,28.673
bn190303240,296.16,16.77,5.8065e-06,58545.2398,Fermi-GBM,64.768
bn220117199,286.457,16.791,4.78e-06,59596.1986,Fermi-GBM,115.458
bn130612141,259.804,16.706,6.8023e-07,56455.1405,Fermi-GBM,7.424
bn090424592,189.5,16.8,4.6323e-05,54945.5918,Fermi-GBM,14.144
bn211225014,124.67,16.81,1.4806e-05,59573.0142,Fermi-GBM,9.472
bn170422343,188.63,16.82,2.1568e-05,57865.343,Fermi-GBM,25.344
bn251124540,258.14,16.86,2.5213e-05,61003.5403,Fermi-GBM,77.314
bn251005671,75.673,16.882,9.8146e-07,60953.6715,Fermi-GBM,5.568
bn091208410,29.392,16.8899,6.1939e-06,55173.4097,Fermi-GBM,12.48
bn200228469,252.047,16.9851,6.9233e-07,58907.4686,Fermi-GBM,14.08
bn231020900,222.38,17.24,3.824e-05,60237.8999,Fermi-GBM,22.528
bn170711713,278.61,17.24,5.6e-07,57945.7129,Fermi-GBM,1.152
bn240619155,162.09,17.27,1.0032e-05,60480.1552,Fermi-GBM,36.126
bn120905657,355.96,16.99,1.9567e-05,56175.6572,Fermi-GBM,195.587
bn200604778,15.98,17.0,1.9798e-06,59004.7776,Fermi-GBM,70.4
bn240918872,221.57,17.0,1.572e-06,60571.8717,Fermi-GBM,11.264
bn150728151,100.44,17.06,6.3255e-07,57231.151,Fermi-GBM,1.728
bn081107321,51.0,17.1,1.2248e-06,54777.3208,Fermi-GBM,1.664
bn090323002,190.7,17.1,0.00010833,54913.0019,Fermi-GBM,133.89
bn150802207,201.54,17.18,1.8974e-06,57236.2067,Fermi-GBM,9.984
bn210210713,205.19,17.32,9.8827e-06,59255.7133,Fermi-GBM,64.513
bn100709602,142.53,17.38,8.0761e-06,55386.6025,Fermi-GBM,100.098
bn210405351,25.97,17.41,9.5136e-07,59309.3507,Fermi-GBM,14.848
bn200401292,141.05,17.41,6.6845e-07,58940.292,Fermi-GBM,4.48
bn190415173,27.71,17.43,6.0128e-05,58588.1735,Fermi-GBM,52.481
bn130522510,134.15,17.62,3.9918e-06,56434.5101,Fermi-GBM,27.904
bn180722418,314.0,17.62,5.6258e-06,58321.4178,Fermi-GBM,51.457
bn160106948,181.61,17.45,4.5257e-05,57393.9483,Fermi-GBM,39.425
bn160423066,355.81,17.5,8.1309e-07,57501.0658,Fermi-GBM,11.968
bn251028143,149.003,17.518,2.7508e-05,60976.1434,Fermi-GBM,29.953
bn211104782,16.85,17.53,2.1187e-06,59522.7821,Fermi-GBM,0.704
bn120830702,110.03,17.53,5.655e-06,56169.7025,Fermi-GBM,49.665
bn091215234,283.25,17.55,9.866e-07,55180.2343,Fermi-GBM,4.352
bn191202867,249.536,17.558,1.9505e-05,58819.8673,Fermi-GBM,30.721
bn120824594,70.92,17.63,5.9192e-06,56163.5945,Fermi-GBM,111.618
bn161012214,330.32,17.56,9.9996e-07,57673.2138,Fermi-GBM,11.008
bn260125435,77.08,17.61,1.1675e-06,61065.4346,Fermi-GBM,8.96
bn101231067,191.71,17.64,1.6829e-05,55561.0673,Fermi-GBM,23.613
bn231018521,3.05,50.7,0.00010948,60235.521,Fermi-GBM,39.425
bn110906302,26.32,17.65,3.7958e-06,55810.3022,Fermi-GBM,23.936
bn090629543,8.48,17.67,4.3931e-07,55011.5426,Fermi-GBM,20.48
bn090612619,81.03,17.71,6.6571e-06,54994.6186,Fermi-GBM,37.12
bn220511571,287.446,17.739,7.3768e-06,59710.5708,Fermi-GBM,16.0
bn090423330,148.7,18.1,8.164e-07,54944.3302,Fermi-GBM,7.168
bn121210081,202.54,17.77,2.0243e-06,56271.0806,Fermi-GBM,12.8
bn141122956,75.71,17.94,2.2196e-07,56983.9559,Fermi-GBM,4.096
bn140328560,320.04,17.97,7.4671e-07,56744.56,Fermi-GBM,4.16
bn210822729,238.17,18.02,9.0505e-07,59448.7295,Fermi-GBM,2.176
bn171002969,176.24,18.05,1.5448e-06,58028.9689,Fermi-GBM,7.936
bn240509721,240.17,18.1,1.8118e-06,60439.7208,Fermi-GBM,38.656
bn141213300,248.19,18.06,6.5815e-07,57004.3002,Fermi-GBM,0.768
bn181226600,50.19,18.1,7.223e-07,58478.5998,Fermi-GBM,5.12
bn140113624,329.37,18.13,5.7043e-07,56670.6239,Fermi-GBM,4.608
bn080925775,96.1,18.2,1.8466e-05,54734.775,Fermi-GBM,31.744
bn091224373,331.17,18.26,3.4396e-07,55189.3733,Fermi-GBM,0.768
bn131212814,273.63,18.11,4.7458e-07,56638.8142,Fermi-GBM,7.424
bn230514996,29.39,18.27,1.3664e-06,60078.996,Fermi-GBM,5.888
bn111228657,150.065,18.2991,1.8138e-05,55923.6566,Fermi-GBM,99.842
bn170705115,191.704,18.3074,1.3382e-05,57939.1152,Fermi-GBM,22.781
bn170830069,353.0,18.31,5.1396e-06,57995.0686,Fermi-GBM,216.835
bn150226948,157.76,18.37,8.4218e-07,57079.9485,Fermi-GBM,32.768
bn170403583,259.339,18.373,3.813e-07,57846.5828,Fermi-GBM,0.48
bn120430980,47.25,18.52,5.5572e-07,56047.9797,Fermi-GBM,14.592
bn180210517,1.8418,18.5527,4.4195e-05,58159.5171,Fermi-GBM,38.913
bn100502356,131.01,18.38,1.5598e-05,55318.3563,Fermi-GBM,95.81
bn081009140,250.5,18.4,3.8302e-05,54748.1396,Fermi-GBM,41.345
bn240619466,116.03,18.43,8.2726e-07,60480.4658,Fermi-GBM,20.992
bn240429628,13.69,18.49,5.7502e-07,60429.6281,Fermi-GBM,2.048
bn100814351,122.82,18.49,4.1461e-06,55422.351,Fermi-GBM,7.424
bn241228165,344.824,18.604,5.1237e-06,60672.1647,Fermi-GBM,8.32
bn100228873,117.99,18.63,6.9114e-07,55255.8735,Fermi-GBM,8.704
bn100719825,231.41,18.56,2.7414e-07,55396.8251,Fermi-GBM,3.072
bn100516396,297.68,18.66,1.8423e-07,55332.3963,Fermi-GBM,0.64
bn100101988,70.66,18.69,1.8679e-06,55197.9877,Fermi-GBM,1.984
bn181126162,80.58,18.71,4.8316e-07,58448.1617,Fermi-GBM,1.664
bn240608104,331.47,18.72,3.8774e-06,60469.1038,Fermi-GBM,71.425
bn190727668,224.49,19.44,9.7679e-06,58691.668,Fermi-GBM,47.361
bn150110433,217.0,18.9,7.9692e-06,57032.4331,Fermi-GBM,74.304
bn180116026,215.655,18.959,1.7318e-06,58134.0256,Fermi-GBM,59.904
bn191101895,153.71,18.97,9.6551e-07,58788.895,Fermi-GBM,10.496
bn231012231,29.61,19.72,4.7843e-07,60229.2308,Fermi-GBM,0.832
bn150201040,5.63,19.75,6.5443e-08,57054.0395,Fermi-GBM,0.512
bn150131951,62.27,19.27,2.4878e-06,57053.951,Fermi-GBM,8.192
bn211027244,278.61,18.99,1.6472e-06,59514.2444,Fermi-GBM,19.968
bn140105748,252.88,19.03,1.303e-07,56662.7476,Fermi-GBM,0.576
bn221009553,288.264,19.7731,0.038836,59861.5535,Fermi-GBM,325.831
bn170821265,252.86,19.11,2.3688e-06,57986.2653,Fermi-GBM,52.992
bn200403974,48.76,19.13,2.169e-06,58942.9736,Fermi-GBM,18.432
bn210620666,114.77,19.2,8.0622e-06,59385.6663,Fermi-GBM,98.306
bn130109206,17.45,19.24,2.5352e-06,56301.2059,Fermi-GBM,8.96
bn190805199,209.75,19.47,8.0824e-06,58700.1986,Fermi-GBM,21.504
bn200216564,160.434,19.4757,1.255e-06,58895.5643,Fermi-GBM,12.032
bn201120402,277.72,19.48,5.5233e-07,59173.402,Fermi-GBM,8.192
bn100717446,304.31,19.53,3.3283e-07,55394.4457,Fermi-GBM,2.432
bn231222310,251.35,19.55,7.468e-06,60300.3097,Fermi-GBM,120.834
bn110622158,133.96,19.46,5.4266e-05,55734.1579,Fermi-GBM,70.401
bn100527795,226.83,19.78,1.44e-05,55343.7949,Fermi-GBM,190.979
bn230802285,76.221,19.57,1.2848e-05,60158.285,Fermi-GBM,38.145
bn231108877,104.84,50.49,6.9823e-07,60256.8772,Fermi-GBM,4.736
bn210406949,6.58,19.58,2.5706e-05,59310.9487,Fermi-GBM,19.712
bn090522344,277.7,19.6,2.125e-06,54973.3443,Fermi-GBM,20.288
bn170616165,49.51,19.67,1.8771e-06,57920.1654,Fermi-GBM,56.32
bn141118678,158.12,19.76,3.2983e-06,56979.6777,Fermi-GBM,4.352
bn220826431,354.27,19.76,2.4548e-06,59817.4315,Fermi-GBM,8.192
bn170708046,335.835,19.798,7.9242e-07,57942.046,Fermi-GBM,0.144
bn180525151,103.29,19.93,1.4069e-07,58263.1514,Fermi-GBM,0.544
bn110428338,128.44,19.94,1.5791e-05,55679.3383,Fermi-GBM,101.634
bn230614009,131.6,19.96,2.9822e-06,60109.0085,Fermi-GBM,24.064
bn230118996,330.83,20.0,1.1474e-06,59962.996,Fermi-GBM,7.168
bn150721431,251.6,20.06,1.2084e-07,57224.4313,Fermi-GBM,0.32
bn100301223,201.85,19.83,2.3963e-06,55256.2235,Fermi-GBM,26.625
bn200127758,75.89,20.07,4.9307e-06,58875.7579,Fermi-GBM,33.025
bn110728056,166.6,20.11,3.2668e-07,55770.0558,Fermi-GBM,0.704
bn170825500,3.64,20.12,6.5062e-06,57990.5001,Fermi-GBM,7.168
bn150412931,220.26,20.13,4.1528e-07,57124.931,Fermi-GBM,0.64
bn190619595,291.07,20.16,2.5854e-05,58653.5947,Fermi-GBM,134.914
bn160308709,128.27,20.19,8.2016e-07,57455.7088,Fermi-GBM,88.064
bn201223173,182.12,20.44,5.8228e-06,59206.1735,Fermi-GBM,25.6
bn100625891,338.26,20.29,1.4012e-06,55372.8908,Fermi-GBM,29.184
bn080804456,107.5,20.3,7.0091e-06,54682.4556,Fermi-GBM,521.862
bn140224382,2.78,20.37,6.5848e-07,56712.3821,Fermi-GBM,2.304
bn180206203,230.74,20.39,3.3196e-07,58155.2028,Fermi-GBM,0.448
bn190406450,356.59,20.39,1.2799e-06,58579.4495,Fermi-GBM,11.776
bn140917512,171.37,20.41,6.2211e-06,56917.5119,Fermi-GBM,16.512
bn100608382,30.54,20.45,1.6988e-06,55355.382,Fermi-GBM,30.208
bn230506214,296.12,20.41,1.7535e-05,60070.2141,Fermi-GBM,26.369
bn210125369,81.06,51.23,3.0587e-06,59239.3694,Fermi-GBM,68.864
bn090907808,81.06,20.5,1.0526e-06,55081.8082,Fermi-GBM,0.832
bn170325331,127.483,20.526,2.5747e-07,57837.3312,Fermi-GBM,0.576
bn230806217,60.56,20.54,3.0861e-06,60162.2175,Fermi-GBM,48.897
bn251216401,290.9,51.96,2.2446e-06,61025.4015,Fermi-GBM,25.088
bn120519721,180.25,20.55,9.5949e-07,56066.721,Fermi-GBM,1.056
bn240205852,300.9,20.55,6.421e-07,60345.8517,Fermi-GBM,1.792
bn190330694,84.96,20.6,1.1546e-05,58572.6941,Fermi-GBM,36.097
bn180731891,308.93,20.6,9.049e-06,58330.8912,Fermi-GBM,31.233
bn181016718,10.18,20.75,6.1424e-08,58407.7177,Fermi-GBM,0.08
bn201201120,307.52,20.82,2.5914e-06,59184.1196,Fermi-GBM,44.288
bn100130777,78.57,20.83,1.3865e-05,55226.7768,Fermi-GBM,86.018
bn150705009,102.49,20.86,3.8183e-06,57208.0095,Fermi-GBM,20.992
bn251217191,325.82,20.86,3.4171e-06,61026.1914,Fermi-GBM,48.637
bn250720343,69.19,20.87,5.248e-06,60876.3429,Fermi-GBM,48.641
bn160917456,201.36,20.93,5.3555e-06,57648.4557,Fermi-GBM,14.592
bn231028173,214.029,20.895,1.7414e-05,60245.173,Fermi-GBM,34.817
bn191113578,298.08,20.91,1.2546e-06,58800.5783,Fermi-GBM,11.776
bn240616234,149.42,20.96,6.3378e-08,60477.2338,Fermi-GBM,0.016
bn150922718,90.56,21.01,1.1823e-06,57287.7179,Fermi-GBM,15.872
bn170929699,28.01,21.02,3.0398e-06,58025.6988,Fermi-GBM,8.96
bn250321030,295.077,21.041,1.1928e-06,60755.0296,Fermi-GBM,6.4
bn220624316,295.11,52.68,1.3592e-07,59754.3159,Fermi-GBM,2.176
bn170826369,64.338,21.074,5.0556e-07,57991.3688,Fermi-GBM,0.256
bn240125867,81.1,21.1,1.1899e-07,60334.8672,Fermi-GBM,0.256
bn210912522,338.28,21.11,1.7788e-07,59469.5219,Fermi-GBM,2.56
bn220516525,111.55,21.17,2.1408e-06,59715.5247,Fermi-GBM,17.408
bn170316710,178.27,21.26,6.6905e-06,57828.7099,Fermi-GBM,39.425
bn150810485,283.2,21.18,1.8706e-06,57244.4848,Fermi-GBM,1.28
bn160522445,104.7,21.19,5.7739e-06,57530.4452,Fermi-GBM,43.777
bn100318611,210.96,21.19,1.8965e-06,55273.6107,Fermi-GBM,18.432
bn081024891,322.9,21.2,3.547e-07,54763.8908,Fermi-GBM,0.64
bn090131090,352.3,21.2,1.7523e-05,54862.0898,Fermi-GBM,35.073
bn250119352,306.74,21.23,8.8582e-05,60694.3521,Fermi-GBM,255.493
bn131202906,169.66,21.25,1.243e-05,56628.9065,Fermi-GBM,86.017
bn250521932,281.6,21.32,3.2239e-06,60816.9319,Fermi-GBM,11.565
bn121223300,50.11,21.37,7.0166e-06,56284.2995,Fermi-GBM,11.005
bn081110601,111.7,21.4,5.4107e-06,54780.6012,Fermi-GBM,11.776
bn131014513,15.05,21.43,1.9481e-06,56579.5129,Fermi-GBM,30.208
bn160919858,326.31,21.44,1.6753e-06,57650.8581,Fermi-GBM,79.104
bn190914345,18.44,21.45,7.369e-06,58740.3448,Fermi-GBM,132.098
bn220325879,267.22,21.46,1.1044e-06,59663.8793,Fermi-GBM,15.872
bn240315464,199.48,21.86,5.8453e-07,60384.4635,Fermi-GBM,28.16
bn101213451,241.314,21.8971,7.4027e-06,55543.4509,Fermi-GBM,45.057
bn160519677,276.88,21.46,1.2779e-06,57527.6771,Fermi-GBM,19.2
bn100410356,130.02,21.48,8.2871e-07,55296.3555,Fermi-GBM,9.728
bn191015327,186.41,21.53,6.518e-07,58771.3269,Fermi-GBM,8.192
bn091030828,41.67,21.54,2.9626e-05,55134.8281,Fermi-GBM,98.05
bn110820476,90.51,21.63,7.9811e-07,55793.4762,Fermi-GBM,11.264
bn200809255,32.19,21.66,5.6724e-06,59070.2551,Fermi-GBM,106.498
bn240314480,142.16,21.96,1.4393e-06,60383.4799,Fermi-GBM,18.176
bn250728393,246.05,21.76,1.819e-07,60884.3929,Fermi-GBM,0.576
bn210903727,155.03,22.03,2.2292e-06,59460.7271,Fermi-GBM,18.176
bn170412988,164.38,22.03,4.82e-06,57855.9881,Fermi-GBM,31.232
bn200818998,207.61,22.12,6.7219e-07,59079.9981,Fermi-GBM,4.096
bn090811696,277.05,22.22,1.0514e-06,55054.6957,Fermi-GBM,14.848
bn210213741,122.54,22.25,2.8127e-06,59258.7411,Fermi-GBM,15.36
bn081102365,225.3,22.0,1.0899e-06,54772.3646,Fermi-GBM,1.728
bn171120556,163.791,22.4584,1.6093e-05,58077.5556,Fermi-GBM,44.062
bn100513879,321.04,22.25,3.7117e-06,55329.8791,Fermi-GBM,11.136
bn250625670,261.519,22.265,7.9799e-07,60851.6701,Fermi-GBM,5.376
bn210731092,35.15,22.29,1.0709e-05,59426.0922,Fermi-GBM,72.45
bn220118764,192.274,22.909,3.5532e-06,59597.7643,Fermi-GBM,18.944
bn140621827,25.083,22.424,6.0634e-06,56829.8265,Fermi-GBM,6.4
bn101107011,168.33,22.43,7.2583e-06,55507.0114,Fermi-GBM,375.814
bn220613395,177.88,22.43,5.2876e-07,59743.3946,Fermi-GBM,14.848
bn120814201,26.19,22.45,3.8312e-07,56153.2008,Fermi-GBM,0.896
bn150226223,63.5,22.51,1.7464e-06,57079.2225,Fermi-GBM,1.408
bn130115716,171.09,22.62,2.7183e-06,56307.7157,Fermi-GBM,13.568
bn260210826,338.71,22.64,2.9967e-06,61081.8262,Fermi-GBM,33.793
bn210928761,43.86,22.66,3.2917e-06,59485.7613,Fermi-GBM,32.768
bn141102779,114.22,22.73,8.4372e-07,56963.7787,Fermi-GBM,25.088
