event_id,energy,arrival_time,ra,dec,instrument,epoch
bn101219686,3.989e-06,55549.6863,12.2306,-34.5662,Fermi-GBM,fermi_lat_grb_catalog
bn251118855,0.00010291,60997.8552,160.004,-34.5226,Fermi-GBM,fermi_lat_grb_catalog
bn260207238,2.6572e-06,61078.2379,160.45,-34.44,Fermi-GBM,fermi_lat_grb_catalog
bn181010247,7.7576e-07,58401.2472,52.557,-23.035,Fermi-GBM,fermi_lat_grb_catalog
bn120707800,9.355e-05,56115.8002,291.06,-34.44,Fermi-GBM,fermi_lat_grb_catalog
bn150214293,2.3705e-07,57067.2926,342.58,-34.17,Fermi-GBM,fermi_lat_grb_catalog
bn221216473,6.8631e-06,59929.4731,326.021,-34.405,Fermi-GBM,fermi_lat_grb_catalog
bn110409179,3.2835e-07,55660.1787,238.7,-34.32,Fermi-GBM,fermi_lat_grb_catalog
bn200112395,8.6972e-07,58860.3948,186.97,-34.31,Fermi-GBM,fermi_lat_grb_catalog
bn200929204,1.9463e-07,59121.2036,217.45,-34.27,Fermi-GBM,fermi_lat_grb_catalog
bn250808768,2.6597e-06,60895.7675,63.5525,-22.9041,Fermi-GBM,fermi_lat_grb_catalog
bn240320831,1.6411e-06,60389.8307,275.17,-34.22,Fermi-GBM,fermi_lat_grb_catalog
bn191205741,9.8095e-08,58822.7405,14.04,-34.15,Fermi-GBM,fermi_lat_grb_catalog
bn090310189,5.5426e-06,54900.1895,184.9,-34.2,Fermi-GBM,fermi_lat_grb_catalog
bn090829672,7.6637e-05,55072.672,329.23,-34.19,Fermi-GBM,fermi_lat_grb_catalog
bn141110232,2.4307e-06,56971.2315,253.13,-34.09,Fermi-GBM,fermi_lat_grb_catalog
bn220305481,1.6196e-05,59643.4815,174.41,-34.04,Fermi-GBM,fermi_lat_grb_catalog
bn160310291,2.5374e-06,57457.2911,245.59,-34.03,Fermi-GBM,fermi_lat_grb_catalog
bn190821716,3.6154e-06,58716.7157,250.077,-34.022,Fermi-GBM,fermi_lat_grb_catalog
bn081222204,1.1887e-05,54822.2042,22.7,-34.1,Fermi-GBM,fermi_lat_grb_catalog
bn230803977,3.4323e-06,60159.9773,48.74,-33.88,Fermi-GBM,fermi_lat_grb_catalog
bn161206064,3.7214e-05,57728.0642,0.94,-34.02,Fermi-GBM,fermi_lat_grb_catalog
bn110616648,1.2947e-06,55728.6482,274.45,-34.02,Fermi-GBM,fermi_lat_grb_catalog
bn170726249,6.0235e-07,57960.2488,166.42,-34.0,Fermi-GBM,fermi_lat_grb_catalog
bn110509142,3.7606e-06,55690.1421,180.81,-34.0,Fermi-GBM,fermi_lat_grb_catalog
bn120119354,2.793e-06,55945.3538,65.96,-33.92,Fermi-GBM,fermi_lat_grb_catalog
bn081213173,1.2255e-07,54813.1734,12.9,-33.9,Fermi-GBM,fermi_lat_grb_catalog
bn211109028,1.1623e-06,59527.0276,129.05,-33.88,Fermi-GBM,fermi_lat_grb_catalog
bn220609063,8.4055e-07,59739.0631,225.48,-33.9,Fermi-GBM,fermi_lat_grb_catalog
bn130614997,6.7209e-06,56457.9973,324.18,-33.89,Fermi-GBM,fermi_lat_grb_catalog
bn080808451,7.1043e-07,54686.4514,107.4,-33.8,Fermi-GBM,fermi_lat_grb_catalog
bn130819394,8.6817e-06,56523.3941,124.72,-33.76,Fermi-GBM,fermi_lat_grb_catalog
bn231001015,5.9303e-06,60218.0145,264.86,-33.75,Fermi-GBM,fermi_lat_grb_catalog
bn180810278,2.2246e-06,58340.2783,32.23,-33.74,Fermi-GBM,fermi_lat_grb_catalog
bn230425230,7.9281e-08,60059.2296,150.68,-33.87,Fermi-GBM,fermi_lat_grb_catalog
bn120506128,2.8721e-07,56053.1285,172.22,-33.72,Fermi-GBM,fermi_lat_grb_catalog
bn091101143,7.8384e-06,55136.1434,29.8,-33.68,Fermi-GBM,fermi_lat_grb_catalog
bn141031998,8.351e-08,56961.9982,133.08,-33.68,Fermi-GBM,fermi_lat_grb_catalog
bn180724807,2.7823e-05,58323.8073,285.24,-33.66,Fermi-GBM,fermi_lat_grb_catalog
bn211116586,1.1156e-05,59534.586,276.24,-33.6,Fermi-GBM,fermi_lat_grb_catalog
bn171223818,1.8888e-06,58110.8182,115.84,-33.48,Fermi-GBM,fermi_lat_grb_catalog
bn220715934,1.5233e-06,59775.9338,254.875,-33.5979,Fermi-GBM,fermi_lat_grb_catalog
bn220222808,1.1132e-06,59632.8084,191.15,-33.55,Fermi-GBM,fermi_lat_grb_catalog
bn180405169,7.3004e-06,58213.1687,123.62,-33.5,Fermi-GBM,fermi_lat_grb_catalog
bn090626189,6.3046e-05,55008.189,170.01,-33.5,Fermi-GBM,fermi_lat_grb_catalog
bn231030050,3.7821e-06,60247.0503,117.59,-33.49,Fermi-GBM,fermi_lat_grb_catalog
bn230921112,1.0191e-05,60208.1122,239.42,-33.44,Fermi-GBM,fermi_lat_grb_catalog
bn201012233,8.5926e-06,59134.2331,303.67,-33.46,Fermi-GBM,fermi_lat_grb_catalog
bn220905478,1.3025e-05,59827.4783,343.51,-33.46,Fermi-GBM,fermi_lat_grb_catalog
bn150805746,3.8213e-07,57239.746,326.08,-33.4,Fermi-GBM,fermi_lat_grb_catalog
bn180411546,9.7653e-06,58219.5465,284.13,-33.38,Fermi-GBM,fermi_lat_grb_catalog
bn111109453,3.0487e-07,55874.4532,133.73,-33.35,Fermi-GBM,fermi_lat_grb_catalog
bn241211100,2.3657e-07,60655.0996,266.66,-33.29,Fermi-GBM,fermi_lat_grb_catalog
bn240118725,1.2158e-05,60327.7246,305.33,-12.39,Fermi-GBM,fermi_lat_grb_catalog
bn180804554,1.0306e-05,58334.554,136.71,-33.24,Fermi-GBM,fermi_lat_grb_catalog
bn131209547,1.3674e-05,56635.5472,136.5,-33.2,Fermi-GBM,fermi_lat_grb_catalog
bn080812889,2.4547e-06,54690.8886,176.7,-33.2,Fermi-GBM,fermi_lat_grb_catalog
bn090108322,5.3623e-07,54839.3218,0.4,-32.9,Fermi-GBM,fermi_lat_grb_catalog
bn140919636,1.0749e-05,56919.6356,221.538,-33.1759,Fermi-GBM,fermi_lat_grb_catalog
bn190409901,4.6128e-07,58582.9015,229.97,-33.13,Fermi-GBM,fermi_lat_grb_catalog
bn080828189,4.1132e-07,54706.189,221.3,-12.3,Fermi-GBM,fermi_lat_grb_catalog
bn111022854,1.26e-07,55856.8537,104.5,-33.11,Fermi-GBM,fermi_lat_grb_catalog
bn160512199,9.8679e-06,57520.1986,240.68,-33.09,Fermi-GBM,fermi_lat_grb_catalog
bn200801650,1.2034e-05,59062.6498,70.54,-33.06,Fermi-GBM,fermi_lat_grb_catalog
bn160519060,3.173e-06,57527.0602,138.12,-33.03,Fermi-GBM,fermi_lat_grb_catalog
bn240727994,4.0138e-06,60518.9943,115.48,-33.01,Fermi-GBM,fermi_lat_grb_catalog
bn210723615,1.4503e-05,59418.6154,121.721,-32.8851,Fermi-GBM,fermi_lat_grb_catalog
bn250208211,6.206e-06,60714.2111,191.4,-11.82,Fermi-GBM,fermi_lat_grb_catalog
bn180804909,4.9051e-07,58334.9091,178.76,29.9,Fermi-GBM,fermi_lat_grb_catalog
bn171117515,1.0845e-05,58074.515,196.81,-33.0,Fermi-GBM,fermi_lat_grb_catalog
bn090129880,5.5712e-06,54860.88,269.0,-32.8,Fermi-GBM,fermi_lat_grb_catalog
bn160111115,2.6274e-06,57398.1146,310.24,-32.78,Fermi-GBM,fermi_lat_grb_catalog
bn170429799,3.7615e-05,57872.7995,259.71,-32.77,Fermi-GBM,fermi_lat_grb_catalog
bn140901821,5.123e-06,56901.8206,15.82,-32.76,Fermi-GBM,fermi_lat_grb_catalog
bn170106968,1.0747e-06,57759.9679,39.41,-32.72,Fermi-GBM,fermi_lat_grb_catalog
bn260308837,9.7836e-07,61107.8374,250.24,-32.61,Fermi-GBM,fermi_lat_grb_catalog
bn130123843,1.4887e-06,56315.8433,314.57,-10.87,Fermi-GBM,fermi_lat_grb_catalog
bn250309318,7.5911e-06,60743.3184,210.58,-10.86,Fermi-GBM,fermi_lat_grb_catalog
bn220404741,4.1898e-06,59673.7412,25.57,-10.83,Fermi-GBM,fermi_lat_grb_catalog
bn211207416,2.0117e-05,59555.4161,54.32,-32.82,Fermi-GBM,fermi_lat_grb_catalog
bn150122960,3.1678e-06,57044.9601,151.23,-32.6,Fermi-GBM,fermi_lat_grb_catalog
bn240112742,7.6637e-07,60321.7418,217.66,-32.59,Fermi-GBM,fermi_lat_grb_catalog
bn140701833,2.609e-06,56839.833,285.44,-32.59,Fermi-GBM,fermi_lat_grb_catalog
bn151120349,9.6457e-06,57346.3492,157.25,-32.5237,Fermi-GBM,fermi_lat_grb_catalog
bn220627901,1.0839e-05,59757.9007,201.2,-32.5,Fermi-GBM,fermi_lat_grb_catalog
bn220627890,4.5358e-05,59757.8896,201.2,-32.5,Fermi-GBM,fermi_lat_grb_catalog
bn250226938,8.9924e-06,60732.9378,284.42,-10.82,Fermi-GBM,fermi_lat_grb_catalog
bn230207021,2.6441e-06,59982.0213,234.27,-32.49,Fermi-GBM,fermi_lat_grb_catalog
bn140329295,6.7004e-05,56745.2949,145.698,-32.229,Fermi-GBM,fermi_lat_grb_catalog
bn191111347,8.0049e-07,58798.3466,130.54,-32.47,Fermi-GBM,fermi_lat_grb_catalog
bn250331070,1.2484e-06,60765.07,101.41,-32.39,Fermi-GBM,fermi_lat_grb_catalog
bn140720158,1.997e-07,56858.1579,175.03,-32.31,Fermi-GBM,fermi_lat_grb_catalog
bn110505203,2.0341e-06,55686.2034,16.81,-32.3,Fermi-GBM,fermi_lat_grb_catalog
bn180710062,4.335e-06,58309.0616,200.66,-32.24,Fermi-GBM,fermi_lat_grb_catalog
bn120526303,0.00011619,56073.3032,66.28,-32.23,Fermi-GBM,fermi_lat_grb_catalog
bn210807525,2.2806e-06,59433.5255,256.22,-32.18,Fermi-GBM,fermi_lat_grb_catalog
bn230812395,2.3004e-06,60168.3948,294.2,-32.16,Fermi-GBM,fermi_lat_grb_catalog
bn120429484,2.3678e-06,56046.4841,133.04,-32.23,Fermi-GBM,fermi_lat_grb_catalog
bn191111364,1.4549e-05,58798.3642,189.29,-32.12,Fermi-GBM,fermi_lat_grb_catalog
bn240607459,9.2723e-05,60468.4592,17.81,-32.08,Fermi-GBM,fermi_lat_grb_catalog
bn141105358,1.8375e-06,56966.3582,202.6,-32.0,Fermi-GBM,fermi_lat_grb_catalog
bn130112353,1.2393e-06,56304.3526,196.29,-31.94,Fermi-GBM,fermi_lat_grb_catalog
bn081206604,4.9971e-07,54806.6038,353.3,-31.9,Fermi-GBM,fermi_lat_grb_catalog
bn090101758,1.2288e-05,54832.7581,77.8,-31.6,Fermi-GBM,fermi_lat_grb_catalog
bn190129515,1.1022e-06,58512.5151,11.459,-31.887,Fermi-GBM,fermi_lat_grb_catalog
bn120711446,1.8621e-06,56119.4465,127.88,-31.83,Fermi-GBM,fermi_lat_grb_catalog
bn200325138,1.4803e-06,58933.1379,31.7203,-31.816,Fermi-GBM,fermi_lat_grb_catalog
bn170826819,3.2272e-05,57991.8187,327.7,-31.8,Fermi-GBM,fermi_lat_grb_catalog
bn190808498,1.131e-06,58703.4975,282.22,-31.77,Fermi-GBM,fermi_lat_grb_catalog
bn111010660,8.7058e-07,55844.66,183.54,-31.7,Fermi-GBM,fermi_lat_grb_catalog
bn090513916,4.9405e-06,54964.9158,269.8,-31.6,Fermi-GBM,fermi_lat_grb_catalog
bn120811014,2.2744e-06,56150.0142,43.658,-31.675,Fermi-GBM,fermi_lat_grb_catalog
bn180413118,7.552e-06,58221.1179,168.18,-31.56,Fermi-GBM,fermi_lat_grb_catalog
bn180718763,1.49e-05,58317.7628,44.677,-31.503,Fermi-GBM,fermi_lat_grb_catalog
bn190608009,8.2514e-06,58642.0085,225.74,-31.42,Fermi-GBM,fermi_lat_grb_catalog
bn211121434,2.5829e-05,59539.4339,97.4,-31.22,Fermi-GBM,fermi_lat_grb_catalog
bn230225618,3.4959e-06,60000.6176,46.01,-31.18,Fermi-GBM,fermi_lat_grb_catalog
bn230430368,5.4429e-06,60064.3684,113.85,-31.18,Fermi-GBM,fermi_lat_grb_catalog
bn210401970,7.4899e-05,59305.9702,263.07,-31.58,Fermi-GBM,fermi_lat_grb_catalog
bn191022341,4.6118e-06,58778.341,169.29,-31.18,Fermi-GBM,fermi_lat_grb_catalog
bn120710100,5.3384e-06,56118.0995,120.39,-31.14,Fermi-GBM,fermi_lat_grb_catalog
bn190817953,8.8033e-07,58712.9531,275.17,-31.14,Fermi-GBM,fermi_lat_grb_catalog
bn091122163,1.6406e-07,55157.1627,120.51,-31.13,Fermi-GBM,fermi_lat_grb_catalog
bn220715368,1.7985e-06,59775.3678,171.25,-31.13,Fermi-GBM,fermi_lat_grb_catalog
bn120219563,5.5777e-07,55976.5635,274.85,-31.11,Fermi-GBM,fermi_lat_grb_catalog
bn190707285,1.1372e-05,58671.2848,152.87,-30.98,Fermi-GBM,fermi_lat_grb_catalog
bn130701761,4.9175e-06,56474.7608,325.94,-30.89,Fermi-GBM,fermi_lat_grb_catalog
bn101214993,1.0917e-06,55544.9931,181.13,-31.06,Fermi-GBM,fermi_lat_grb_catalog
bn130715906,4.1079e-05,56488.9057,287.37,-31.05,Fermi-GBM,fermi_lat_grb_catalog
bn091006360,1.1432e-07,55110.3603,243.11,-31.04,Fermi-GBM,fermi_lat_grb_catalog
bn220326173,1.6826e-06,59664.1733,185.6,-31.01,Fermi-GBM,fermi_lat_grb_catalog
bn260403105,2.8732e-06,61133.1052,236.25,-31.01,Fermi-GBM,fermi_lat_grb_catalog
bn151218857,6.6057e-07,57374.8566,9.45,-30.73,Fermi-GBM,fermi_lat_grb_catalog
bn170711019,7.4943e-07,57945.0187,66.69,-30.69,Fermi-GBM,fermi_lat_grb_catalog
bn190719113,9.1711e-06,58683.1127,123.93,-30.81,Fermi-GBM,fermi_lat_grb_catalog
bn230111797,9.9546e-07,59955.797,320.188,-30.577,Fermi-GBM,fermi_lat_grb_catalog
bn141209131,5.5484e-06,57000.1306,90.2,-30.57,Fermi-GBM,fermi_lat_grb_catalog
bn211219622,6.4637e-06,59567.6218,60.48,-30.54,Fermi-GBM,fermi_lat_grb_catalog
bn191213254,3.2597e-06,58830.2539,196.06,-30.45,Fermi-GBM,fermi_lat_grb_catalog
bn090112332,3.919e-06,54843.3315,110.9,-30.4,Fermi-GBM,fermi_lat_grb_catalog
bn140223495,1.9792e-06,56711.4952,141.12,-30.4,Fermi-GBM,fermi_lat_grb_catalog
bn150318521,4.3291e-06,57099.5208,269.05,-30.22,Fermi-GBM,fermi_lat_grb_catalog
bn171023097,3.6446e-06,58049.0971,325.36,-30.4,Fermi-GBM,fermi_lat_grb_catalog
bn250320969,7.4681e-05,60754.969,244.66,-30.37,Fermi-GBM,fermi_lat_grb_catalog
bn230415867,4.548e-06,60049.8672,149.56,-10.76,Fermi-GBM,fermi_lat_grb_catalog
bn170127634,3.0558e-07,57780.6344,19.9766,-30.3588,Fermi-GBM,fermi_lat_grb_catalog
bn150511362,3.3516e-06,57153.3625,91.18,-30.35,Fermi-GBM,fermi_lat_grb_catalog
bn240628817,3.5529e-07,60489.8171,198.67,-30.3,Fermi-GBM,fermi_lat_grb_catalog
bn080904886,5.2448e-06,54713.8862,214.2,-30.3,Fermi-GBM,fermi_lat_grb_catalog
bn160625240,1.2778e-06,57564.2402,127.13,-30.26,Fermi-GBM,fermi_lat_grb_catalog
bn250620558,1.2685e-06,60846.5576,67.06,-30.17,Fermi-GBM,fermi_lat_grb_catalog
bn240329905,4.0626e-06,60398.9049,259.7,-4.79,Fermi-GBM,fermi_lat_grb_catalog
bn210815100,3.777e-06,59441.0999,351.76,-30.16,Fermi-GBM,fermi_lat_grb_catalog
bn150426594,1.0847e-05,57138.5941,17.64,-30.23,Fermi-GBM,fermi_lat_grb_catalog
bn220306306,1.7222e-06,59644.3056,184.85,-29.97,Fermi-GBM,fermi_lat_grb_catalog
bn250103415,3.6396e-06,60678.4151,22.083,-5.096,Fermi-GBM,fermi_lat_grb_catalog
bn150227702,2.4563e-06,57080.7024,190.3,-29.93,Fermi-GBM,fermi_lat_grb_catalog
bn180703949,8.8488e-06,58302.9492,96.92,-29.88,Fermi-GBM,fermi_lat_grb_catalog
bn230911132,4.4447e-06,60198.1316,57.5027,-29.8259,Fermi-GBM,fermi_lat_grb_catalog
bn111221739,3.0585e-06,55916.7386,10.16,-29.77,Fermi-GBM,fermi_lat_grb_catalog
bn140511095,3.7066e-07,56788.0953,329.76,-30.06,Fermi-GBM,fermi_lat_grb_catalog
bn170730133,2.4063e-06,57964.1332,323.91,-29.75,Fermi-GBM,fermi_lat_grb_catalog
bn120703726,8.3292e-06,56111.7259,339.356,-29.7244,Fermi-GBM,fermi_lat_grb_catalog
bn170910368,2.5834e-06,58006.3681,197.65,-29.71,Fermi-GBM,fermi_lat_grb_catalog
bn181126413,6.2075e-07,58448.4126,152.348,-29.6875,Fermi-GBM,fermi_lat_grb_catalog
bn161117066,3.1218e-05,57709.0663,322.05,-29.61,Fermi-GBM,fermi_lat_grb_catalog
bn260104243,1.3609e-06,61044.243,72.48,-29.51,Fermi-GBM,fermi_lat_grb_catalog
bn170130302,4.0892e-06,57783.3019,271.05,-29.11,Fermi-GBM,fermi_lat_grb_catalog
bn240310236,8.6758e-07,60379.2362,312.46,-4.86,Fermi-GBM,fermi_lat_grb_catalog
bn240715239,1.4955e-06,60506.2389,8.39,-29.42,Fermi-GBM,fermi_lat_grb_catalog
bn260223174,1.6964e-05,61094.1744,111.088,-29.4179,Fermi-GBM,fermi_lat_grb_catalog
bn100306199,5.6784e-07,55261.1989,216.04,-29.37,Fermi-GBM,fermi_lat_grb_catalog
bn210411146,4.0725e-06,59315.1465,259.39,-27.41,Fermi-GBM,fermi_lat_grb_catalog
bn110703557,9.7388e-07,55745.5571,155.39,-29.3,Fermi-GBM,fermi_lat_grb_catalog
bn220513865,4.377e-07,59712.8654,83.91,-29.21,Fermi-GBM,fermi_lat_grb_catalog
bn140901262,2.9293e-06,56901.2621,112.184,-29.209,Fermi-GBM,fermi_lat_grb_catalog
bn260417655,1.4745e-06,61147.6555,264.79,-27.41,Fermi-GBM,fermi_lat_grb_catalog
bn091123298,3.4809e-05,55158.2977,297.11,-29.18,Fermi-GBM,fermi_lat_grb_catalog
bn250202047,1.8784e-05,60708.0473,295.17,-29.06,Fermi-GBM,fermi_lat_grb_catalog
bn101101899,2.5972e-06,55501.8987,266.04,-29.0,Fermi-GBM,fermi_lat_grb_catalog
bn250510279,2.9003e-06,60805.2791,128.48,-26.76,Fermi-GBM,fermi_lat_grb_catalog
bn260303559,1.7739e-05,61102.5586,9.3,-26.67,Fermi-GBM,fermi_lat_grb_catalog
bn240328515,1.5361e-08,60397.5148,231.95,-3.79,Fermi-GBM,fermi_lat_grb_catalog
bn161220605,8.9475e-06,57742.6053,138.0,-29.16,Fermi-GBM,fermi_lat_grb_catalog
bn100517072,6.5888e-06,55333.0716,100.93,-28.99,Fermi-GBM,fermi_lat_grb_catalog
bn160401065,9.3138e-06,57479.0653,290.19,-28.9,Fermi-GBM,fermi_lat_grb_catalog
bn110904163,3.464e-06,55808.1629,190.4,-28.85,Fermi-GBM,fermi_lat_grb_catalog
bn201208252,6.6853e-06,59191.2524,158.3,-28.8,Fermi-GBM,fermi_lat_grb_catalog
bn250321908,8.8998e-07,60755.9081,89.35,-28.48,Fermi-GBM,fermi_lat_grb_catalog
bn170114833,1.3898e-05,57767.8328,137.92,-28.46,Fermi-GBM,fermi_lat_grb_catalog
bn250113273,4.497e-06,60688.2734,106.22,-28.78,Fermi-GBM,fermi_lat_grb_catalog
bn180516229,1.7834e-06,58254.229,267.89,-28.75,Fermi-GBM,fermi_lat_grb_catalog
bn231020790,3.7536e-05,60237.7896,317.55,-28.71,Fermi-GBM,fermi_lat_grb_catalog
bn120830297,3.0693e-06,56169.2966,88.5017,-28.7013,Fermi-GBM,fermi_lat_grb_catalog
bn140701567,2.6478e-06,56839.5668,351.45,-28.66,Fermi-GBM,fermi_lat_grb_catalog
bn200405394,2.1665e-06,58944.394,59.78,-28.63,Fermi-GBM,fermi_lat_grb_catalog
bn201213746,2.0446e-06,59196.7459,239.84,-28.55,Fermi-GBM,fermi_lat_grb_catalog
bn090621417,3.8211e-06,55003.4173,257.49,-28.46,Fermi-GBM,fermi_lat_grb_catalog
bn240824640,1.1295e-06,60546.6405,152.58,-28.44,Fermi-GBM,fermi_lat_grb_catalog
bn110731465,2.2892e-05,55773.4649,280.504,-28.5371,Fermi-GBM,fermi_lat_grb_catalog
bn160709826,2.2817e-06,57578.8257,236.11,-28.5,Fermi-GBM,fermi_lat_grb_catalog
bn160221993,1.7522e-06,57439.9929,232.082,-28.4337,Fermi-GBM,fermi_lat_grb_catalog
bn090509215,3.5842e-06,54960.2153,241.4,-28.4,Fermi-GBM,fermi_lat_grb_catalog
bn180420031,3.0334e-06,58228.0314,93.51,-28.32,Fermi-GBM,fermi_lat_grb_catalog
bn101214748,2.3712e-07,55544.748,0.69,-28.27,Fermi-GBM,fermi_lat_grb_catalog
bn170906039,3.0308e-06,58002.0387,232.204,-28.2563,Fermi-GBM,fermi_lat_grb_catalog
bn081101532,1.5075e-05,54771.5315,207.5,-28.0,Fermi-GBM,fermi_lat_grb_catalog
bn170829414,7.778e-06,57994.4142,340.08,-28.23,Fermi-GBM,fermi_lat_grb_catalog
bn121029350,7.8146e-06,56229.3502,226.77,-28.2,Fermi-GBM,fermi_lat_grb_catalog
bn090418816,1.8202e-07,54939.8163,262.8,-28.2,Fermi-GBM,fermi_lat_grb_catalog
bn100326294,3.8185e-07,55281.2938,131.24,-28.18,Fermi-GBM,fermi_lat_grb_catalog
bn210731931,3.0532e-06,59426.9313,300.304,-28.0595,Fermi-GBM,fermi_lat_grb_catalog
bn131102622,1.422e-06,56598.622,74.1,-28.01,Fermi-GBM,fermi_lat_grb_catalog
bn130406334,3.211e-06,56388.3338,109.66,-27.86,Fermi-GBM,fermi_lat_grb_catalog
bn191011192,8.5225e-07,58767.1917,44.7268,-27.8459,Fermi-GBM,fermi_lat_grb_catalog
bn180402481,5.3497e-07,58210.4807,338.63,-27.82,Fermi-GBM,fermi_lat_grb_catalog
bn100311518,2.5687e-06,55266.518,303.41,-27.77,Fermi-GBM,fermi_lat_grb_catalog
bn110921912,3.6311e-05,55825.9116,17.97,-27.75,Fermi-GBM,fermi_lat_grb_catalog
bn171230955,1.5006e-05,58117.9552,89.53,-27.75,Fermi-GBM,fermi_lat_grb_catalog
bn150430015,1.5615e-05,57142.0146,326.48,-27.9021,Fermi-GBM,fermi_lat_grb_catalog
bn150118927,6.9773e-07,57040.9268,160.077,-27.555,Fermi-GBM,fermi_lat_grb_catalog
bn200308941,1.2521e-06,58916.9412,327.44,-27.75,Fermi-GBM,fermi_lat_grb_catalog
bn100207665,2.0797e-06,55234.6652,307.86,-27.73,Fermi-GBM,fermi_lat_grb_catalog
bn250215105,4.9688e-06,60721.1055,156.331,-27.6983,Fermi-GBM,fermi_lat_grb_catalog
bn250331949,9.8821e-07,60765.949,196.64,-27.67,Fermi-GBM,fermi_lat_grb_catalog
bn240602419,4.4949e-06,60463.4188,196.99,-27.64,Fermi-GBM,fermi_lat_grb_catalog
bn210303425,2.5454e-06,59276.4247,44.53,-3.78,Fermi-GBM,fermi_lat_grb_catalog
bn130209961,6.1237e-06,56332.9609,33.59,-27.58,Fermi-GBM,fermi_lat_grb_catalog
bn110920546,0.00017233,55824.5456,209.82,-27.56,Fermi-GBM,fermi_lat_grb_catalog
bn240513307,8.4832e-07,60443.307,163.4,-27.5,Fermi-GBM,fermi_lat_grb_catalog
bn101002279,4.3956e-07,55471.2788,323.35,-27.47,Fermi-GBM,fermi_lat_grb_catalog
bn180210991,1.1605e-05,58159.9906,112.76,-27.44,Fermi-GBM,fermi_lat_grb_catalog
bn230702527,1.8713e-06,60127.527,92.63,-27.42,Fermi-GBM,fermi_lat_grb_catalog
bn160419637,1.5154e-06,57497.6365,16.424,-27.343,Fermi-GBM,fermi_lat_grb_catalog
bn240404110,1.9106e-07,60404.1098,256.95,-27.34,Fermi-GBM,fermi_lat_grb_catalog
bn220927234,8.4762e-06,59849.2336,96.91,-27.49,Fermi-GBM,fermi_lat_grb_catalog
bn180423266,5.7854e-07,58231.2664,81.3,-27.26,Fermi-GBM,fermi_lat_grb_catalog
bn150831930,2.7153e-06,57265.9302,271.021,-27.252,Fermi-GBM,fermi_lat_grb_catalog
bn081028538,2.2658e-06,54767.5383,16.0,-27.2,Fermi-GBM,fermi_lat_grb_catalog
bn140304849,8.3213e-06,56720.849,354.18,-27.03,Fermi-GBM,fermi_lat_grb_catalog
bn240420190,1.7458e-06,60420.1901,256.09,-27.02,Fermi-GBM,fermi_lat_grb_catalog
bn100619015,1.129e-05,55366.0147,84.618,-27.012,Fermi-GBM,fermi_lat_grb_catalog
bn180720933,2.8286e-06,58319.9333,265.635,-26.6304,Fermi-GBM,fermi_lat_grb_catalog
bn140907429,1.3461e-06,56907.4294,163.82,-27.0,Fermi-GBM,fermi_lat_grb_catalog
bn101117496,8.2414e-06,55517.4964,57.19,-26.87,Fermi-GBM,fermi_lat_grb_catalog
bn100101028,1.1873e-06,55197.0277,307.32,-27.0,Fermi-GBM,fermi_lat_grb_catalog
bn110509475,5.2569e-07,55690.4752,74.65,-26.98,Fermi-GBM,fermi_lat_grb_catalog
bn210602865,1.1488e-06,59367.8653,210.93,-26.94,Fermi-GBM,fermi_lat_grb_catalog
bn190114873,0.00044325,58497.8729,54.51,-26.939,Fermi-GBM,fermi_lat_grb_catalog
bn140405033,2.5992e-06,56752.0327,119.1,-26.89,Fermi-GBM,fermi_lat_grb_catalog
bn210502295,1.1873e-06,59336.2953,354.7,-26.69,Fermi-GBM,fermi_lat_grb_catalog
bn110522633,3.0438e-06,55703.6333,180.57,-26.81,Fermi-GBM,fermi_lat_grb_catalog
bn100816009,2.5297e-05,55424.0088,102.12,-26.66,Fermi-GBM,fermi_lat_grb_catalog
bn180709099,3.8771e-06,58308.0987,329.19,-26.66,Fermi-GBM,fermi_lat_grb_catalog
bn171013350,1.559e-05,58039.3505,171.28,-26.64,Fermi-GBM,fermi_lat_grb_catalog
bn131006367,1.2686e-07,56571.3669,325.38,-26.63,Fermi-GBM,fermi_lat_grb_catalog
bn090510016,3.3732e-06,54961.016,333.6,-26.6,Fermi-GBM,fermi_lat_grb_catalog
bn250612519,5.5282e-06,60838.5194,229.654,-26.757,Fermi-GBM,fermi_lat_grb_catalog
bn241130968,9.6071e-06,60644.9679,100.29,-26.38,Fermi-GBM,fermi_lat_grb_catalog
bn181217665,8.0328e-06,58469.6646,330.56,29.9,Fermi-GBM,fermi_lat_grb_catalog
bn200809211,2.2935e-06,59070.2115,205.12,-26.37,Fermi-GBM,fermi_lat_grb_catalog
bn101017619,1.7755e-06,55486.6191,27.47,-26.55,Fermi-GBM,fermi_lat_grb_catalog
bn180313978,1.8732e-07,58190.978,317.51,-26.55,Fermi-GBM,fermi_lat_grb_catalog
bn160428412,1.7793e-07,57506.412,28.19,-26.52,Fermi-GBM,fermi_lat_grb_catalog
bn100325275,3.352e-06,55280.2751,330.24,-26.47,Fermi-GBM,fermi_lat_grb_catalog
bn160218711,1.2715e-06,57436.7109,33.33,-26.45,Fermi-GBM,fermi_lat_grb_catalog
bn150629564,3.6879e-07,57202.5644,307.65,-26.45,Fermi-GBM,fermi_lat_grb_catalog
bn170926782,4.5632e-07,58022.782,344.12,-26.25,Fermi-GBM,fermi_lat_grb_catalog
bn170621784,1.6691e-06,57925.7844,76.06,-26.44,Fermi-GBM,fermi_lat_grb_catalog
